"","dates","machineID","volt","rotate","pressure","vibration","dates.errors","type1s","type2s","type3s","type4s","type5s","dates.failures","comp1s","comp2s","comp3s","comp4s"
"895","2015-08-07 07:00:00","1","156.4179","413.6905","104.34811","46.95981","2015-08-07 07:00:00","0","0","0","0","0","2015-08-07 07:00:00","0","0","0","0"
"896","2015-08-07 08:00:00","1","172.3466","569.2518","96.36689","40.96705","2015-08-07 08:00:00","0","0","0","0","0","2015-08-07 08:00:00","0","0","0","0"
"897","2015-08-07 09:00:00","1","163.0413","387.2625","101.86196","37.78867","2015-08-07 09:00:00","0","0","0","0","0","2015-08-07 09:00:00","0","0","0","0"
"898","2015-08-07 10:00:00","1","186.1764","478.5636","92.37768","48.01007","2015-08-07 10:00:00","0","0","0","0","0","2015-08-07 10:00:00","0","0","0","0"
"899","2015-08-07 11:00:00","1","156.8598","550.7046","104.05404","33.00766","2015-08-07 11:00:00","0","0","0","0","0","2015-08-07 11:00:00","0","0","0","0"
"900","2015-08-07 12:00:00","1","169.5119","454.1733","105.56939","48.14958","2015-08-07 12:00:00","0","0","0","0","0","2015-08-07 12:00:00","0","0","0","0"
"901","2015-08-07 13:00:00","1","179.24","528.0943","111.1285","31.8059","2015-08-07 13:00:00","0","0","0","0","0","2015-08-07 13:00:00","0","0","0","0"
"902","2015-08-07 14:00:00","1","179.8706","424.9568","104.39581","39.44529","2015-08-07 14:00:00","0","0","1","0","0","2015-08-07 14:00:00","0","0","0","0"
"903","2015-08-07 15:00:00","1","160.3972","473.3413","107.44021","44.37474","2015-08-07 15:00:00","0","0","0","0","0","2015-08-07 15:00:00","0","0","0","0"
"904","2015-08-07 16:00:00","1","193.4203","492.6627","104.78435","34.10484","2015-08-07 16:00:00","1","0","0","1","0","2015-08-07 16:00:00","0","0","0","0"
"905","2015-08-07 17:00:00","1","189.6713","475.6893","87.33487","44.88258","2015-08-07 17:00:00","1","0","0","0","0","2015-08-07 17:00:00","0","0","0","0"
"906","2015-08-07 18:00:00","1","196.2394","348.271","104.83193","41.86062","2015-08-07 18:00:00","0","0","0","0","0","2015-08-07 18:00:00","0","0","0","0"
"907","2015-08-07 19:00:00","1","149.1976","459.8791","101.04154","39.7369","2015-08-07 19:00:00","0","0","0","1","0","2015-08-07 19:00:00","0","0","0","0"
"908","2015-08-07 20:00:00","1","166.6811","474.2001","91.70899","37.83699","2015-08-07 20:00:00","0","0","0","0","0","2015-08-07 20:00:00","0","0","0","0"
"909","2015-08-07 21:00:00","1","164.9805","385.1877","95.52527","40.86378","2015-08-07 21:00:00","0","0","1","0","0","2015-08-07 21:00:00","0","0","0","0"
"910","2015-08-07 22:00:00","1","153.6098","491.985","102.70761","41.4085","2015-08-07 22:00:00","0","0","0","0","0","2015-08-07 22:00:00","0","0","0","0"
"911","2015-08-07 23:00:00","1","144.815","432.9996","104.84695","39.20638","2015-08-07 23:00:00","0","0","1","0","0","2015-08-07 23:00:00","0","0","0","0"
"912","2015-08-08 00:00:00","1","166.3063","411.7185","104.92474","39.23263","2015-08-08 00:00:00","0","0","0","0","0","2015-08-08 00:00:00","0","0","0","0"
"913","2015-08-08 01:00:00","1","155.3198","342.285","91.02398","36.21176","2015-08-08 01:00:00","0","0","0","0","0","2015-08-08 01:00:00","0","0","0","0"
"914","2015-08-08 02:00:00","1","154.4266","296.8649","100.36969","38.87477","2015-08-08 02:00:00","0","0","0","0","0","2015-08-08 02:00:00","0","0","0","0"
"915","2015-08-08 03:00:00","1","170.8133","287.0319","109.36582","46.78844","2015-08-08 03:00:00","0","0","0","0","0","2015-08-08 03:00:00","0","0","0","0"
"916","2015-08-08 04:00:00","1","156.4793","405.3858","87.82941","39.67238","2015-08-08 04:00:00","1","0","0","0","0","2015-08-08 04:00:00","0","0","0","0"
"917","2015-08-08 05:00:00","1","146.6312","339.3569","106.88966","37.54469","2015-08-08 05:00:00","0","0","0","0","0","2015-08-08 05:00:00","0","0","0","0"
"918","2015-08-08 06:00:00","1","169.0508","356.8735","91.54648","45.7355","2015-08-08 06:00:00","5","8","8","2","2","2015-08-08 06:00:00","5","3","2","1"
"919","2015-08-08 07:00:00","1","163.7836","301.2305","103.39167","36.58407","2015-08-08 07:00:00","0","0","0","0","0","2015-08-08 07:00:00","0","0","0","0"
"920","2015-08-08 08:00:00","1","187.729","358.9019","84.45149","42.83001","2015-08-08 08:00:00","0","0","0","0","0","2015-08-08 08:00:00","0","0","0","0"
"921","2015-08-08 09:00:00","1","157.9512","333.8049","112.17335","34.6875","2015-08-08 09:00:00","0","0","0","0","0","2015-08-08 09:00:00","0","0","0","0"
"922","2015-08-08 10:00:00","1","162.5366","394.5104","104.35291","40.72047","2015-08-08 10:00:00","0","0","0","0","0","2015-08-08 10:00:00","0","0","0","0"
"923","2015-08-08 11:00:00","1","182.4148","397.9876","114.88654","40.52159","2015-08-08 11:00:00","0","0","0","0","0","2015-08-08 11:00:00","0","0","0","0"
"924","2015-08-08 12:00:00","1","149.106","322.6754","98.54454","40.94145","2015-08-08 12:00:00","0","0","0","0","0","2015-08-08 12:00:00","0","0","0","0"
"925","2015-08-08 13:00:00","1","186.8178","367.4227","100.88013","40.77385","2015-08-08 13:00:00","0","0","0","0","0","2015-08-08 13:00:00","0","0","0","0"
"926","2015-08-08 14:00:00","1","178.2934","346.8202","98.1197","39.77826","2015-08-08 14:00:00","0","0","0","0","0","2015-08-08 14:00:00","0","0","0","0"
"927","2015-08-08 15:00:00","1","168.1509","387.7051","85.8848","43.2568","2015-08-08 15:00:00","0","0","0","0","0","2015-08-08 15:00:00","0","0","0","0"
"928","2015-08-08 16:00:00","1","186.6629","349.6594","87.58025","43.70762","2015-08-08 16:00:00","0","0","0","0","0","2015-08-08 16:00:00","0","0","0","0"
"929","2015-08-08 17:00:00","1","184.4386","325.4128","112.19913","42.29322","2015-08-08 17:00:00","0","0","0","0","0","2015-08-08 17:00:00","0","0","0","0"
"930","2015-08-08 18:00:00","1","171.2553","347.7851","110.03298","41.97864","2015-08-08 18:00:00","0","0","0","0","0","2015-08-08 18:00:00","0","0","0","0"
"931","2015-08-08 19:00:00","1","177.1232","356.8033","109.54521","38.26784","2015-08-08 19:00:00","1","0","0","0","0","2015-08-08 19:00:00","0","0","0","0"
"932","2015-08-08 20:00:00","1","167.2576","398.0732","102.36517","44.54235","2015-08-08 20:00:00","0","0","0","0","0","2015-08-08 20:00:00","0","0","0","0"
"933","2015-08-08 21:00:00","1","153.0892","311.5615","91.17185","45.12745","2015-08-08 21:00:00","0","0","0","0","0","2015-08-08 21:00:00","0","0","0","0"
"934","2015-08-08 22:00:00","1","153.4813","260.0979","98.73319","41.03653","2015-08-08 22:00:00","0","0","0","0","0","2015-08-08 22:00:00","0","0","0","0"
"935","2015-08-08 23:00:00","1","181.7149","354.7707","87.669","39.06106","2015-08-08 23:00:00","0","0","0","0","0","2015-08-08 23:00:00","0","0","0","0"
"936","2015-08-09 00:00:00","1","186.3271","334.5228","88.80987","36.61446","2015-08-09 00:00:00","0","0","0","0","0","2015-08-09 00:00:00","0","0","0","0"
"937","2015-08-09 01:00:00","1","182.8621","327.5504","111.15185","41.70123","2015-08-09 01:00:00","0","0","0","0","0","2015-08-09 01:00:00","0","0","0","0"
"938","2015-08-09 02:00:00","1","153.5313","461.1697","115.6753","33.62956","2015-08-09 02:00:00","0","0","0","0","0","2015-08-09 02:00:00","0","0","0","0"
"939","2015-08-09 03:00:00","1","168.7642","335.3398","86.62528","44.70909","2015-08-09 03:00:00","0","0","0","0","0","2015-08-09 03:00:00","0","0","0","0"
"940","2015-08-09 04:00:00","1","162.8825","320.7437","94.00075","43.50224","2015-08-09 04:00:00","0","0","0","0","0","2015-08-09 04:00:00","0","0","0","0"
"941","2015-08-09 05:00:00","1","173.9003","400.9098","94.524","38.2556","2015-08-09 05:00:00","0","0","0","0","0","2015-08-09 05:00:00","0","0","0","0"
"942","2015-08-09 06:00:00","1","154.1179","376.2556","92.08797","37.692","2015-08-09 06:00:00","4","7","8","1","2","2015-08-09 06:00:00","5","8","2","2"
"943","2015-08-09 07:00:00","1","184.3387","389.643","96.97387","41.5938","2015-08-09 07:00:00","0","0","0","0","0","2015-08-09 07:00:00","0","0","0","0"
"944","2015-08-09 08:00:00","1","189.9951","354.6194","90.47054","37.1465","2015-08-09 08:00:00","0","0","0","0","0","2015-08-09 08:00:00","0","0","0","0"
"945","2015-08-09 09:00:00","1","176.4813","319.8117","96.63341","41.39632","2015-08-09 09:00:00","0","0","0","0","0","2015-08-09 09:00:00","0","0","0","0"
"946","2015-08-09 10:00:00","1","153.9125","372.6429","80.23772","33.22162","2015-08-09 10:00:00","0","0","0","0","0","2015-08-09 10:00:00","0","0","0","0"
"947","2015-08-09 11:00:00","1","181.3173","326.6462","90.78111","47.74487","2015-08-09 11:00:00","0","0","0","0","0","2015-08-09 11:00:00","0","0","0","0"
"948","2015-08-09 12:00:00","1","163.7564","366.0427","109.73493","47.39625","2015-08-09 12:00:00","0","0","0","0","0","2015-08-09 12:00:00","0","0","0","0"
"949","2015-08-09 13:00:00","1","190.7025","366.4631","95.79507","46.61092","2015-08-09 13:00:00","0","0","0","0","0","2015-08-09 13:00:00","0","0","0","0"
"950","2015-08-09 14:00:00","1","167.6427","377.845","94.04102","50.48571","2015-08-09 14:00:00","0","0","0","0","0","2015-08-09 14:00:00","0","0","0","0"
"951","2015-08-09 15:00:00","1","145.3152","448.5215","79.3218","37.05479","2015-08-09 15:00:00","1","0","0","0","0","2015-08-09 15:00:00","0","0","0","0"
"952","2015-08-09 16:00:00","1","176.3108","442.5028","111.29332","32.20299","2015-08-09 16:00:00","0","0","0","0","0","2015-08-09 16:00:00","0","0","0","0"
"953","2015-08-09 17:00:00","1","177.4532","288.8696","92.06669","38.34064","2015-08-09 17:00:00","0","0","0","0","0","2015-08-09 17:00:00","0","0","0","0"
"954","2015-08-09 18:00:00","1","174.8787","374.4757","102.81192","36.09016","2015-08-09 18:00:00","0","0","0","0","0","2015-08-09 18:00:00","0","0","0","0"
"955","2015-08-09 19:00:00","1","152.2897","486.9443","89.82095","36.6558","2015-08-09 19:00:00","0","0","0","0","0","2015-08-09 19:00:00","0","0","0","0"
"956","2015-08-09 20:00:00","1","130.3426","395.9068","101.29337","34.2617","2015-08-09 20:00:00","0","0","0","0","0","2015-08-09 20:00:00","0","0","0","0"
"957","2015-08-09 21:00:00","1","157.9857","344.0332","98.81528","43.06364","2015-08-09 21:00:00","0","1","0","0","0","2015-08-09 21:00:00","0","0","0","0"
"958","2015-08-09 22:00:00","1","160.6774","398.8291","104.72763","32.83075","2015-08-09 22:00:00","0","0","0","0","0","2015-08-09 22:00:00","0","0","0","0"
"959","2015-08-09 23:00:00","1","178.9499","411.1541","111.53657","45.84135","2015-08-09 23:00:00","1","0","0","0","0","2015-08-09 23:00:00","0","0","0","0"
"960","2015-08-10 00:00:00","1","158.8647","544.951","98.77105","37.87394","2015-08-10 00:00:00","0","0","0","0","0","2015-08-10 00:00:00","0","0","0","0"
"961","2015-08-10 01:00:00","1","142.4994","405.839","111.38952","45.88898","2015-08-10 01:00:00","0","0","0","0","0","2015-08-10 01:00:00","0","0","0","0"
"962","2015-08-10 02:00:00","1","163.5398","461.4608","102.19605","29.01501","2015-08-10 02:00:00","0","1","1","0","0","2015-08-10 02:00:00","0","0","0","0"
"963","2015-08-10 03:00:00","1","177.2852","497.1742","100.45539","36.41675","2015-08-10 03:00:00","0","0","0","0","0","2015-08-10 03:00:00","0","0","0","0"
"964","2015-08-10 04:00:00","1","172.2735","562.6414","85.38892","42.40679","2015-08-10 04:00:00","0","0","0","0","0","2015-08-10 04:00:00","0","0","0","0"
"965","2015-08-10 05:00:00","1","189.0468","473.8482","95.98758","36.23323","2015-08-10 05:00:00","0","1","0","1","0","2015-08-10 05:00:00","0","0","0","0"
"966","2015-08-10 06:00:00","1","180.5868","450.0252","88.97458","39.49523","2015-08-10 06:00:00","1","4","4","3","1","2015-08-10 06:00:00","4","7","1","2"
"967","2015-08-10 07:00:00","1","184.1328","505.4043","104.08138","39.08451","2015-08-10 07:00:00","0","0","1","0","0","2015-08-10 07:00:00","0","0","0","0"
"968","2015-08-10 08:00:00","1","167.5839","401.6598","100.41018","39.54412","2015-08-10 08:00:00","0","0","0","0","0","2015-08-10 08:00:00","0","0","0","0"
"969","2015-08-10 09:00:00","1","172.7323","410.6124","111.84908","42.6922","2015-08-10 09:00:00","0","0","0","0","0","2015-08-10 09:00:00","0","0","0","0"
"970","2015-08-10 10:00:00","1","188.8508","413.58","120.40086","39.14183","2015-08-10 10:00:00","1","0","0","0","0","2015-08-10 10:00:00","0","0","0","0"
"971","2015-08-10 11:00:00","1","176.274","407.583","106.07439","33.36837","2015-08-10 11:00:00","0","0","0","0","0","2015-08-10 11:00:00","0","0","0","0"
"972","2015-08-10 12:00:00","1","187.8382","469.3913","97.51601","42.43789","2015-08-10 12:00:00","0","0","0","0","0","2015-08-10 12:00:00","0","0","0","0"
"973","2015-08-10 13:00:00","1","177.6799","432.797","103.47796","42.0268","2015-08-10 13:00:00","0","0","0","0","0","2015-08-10 13:00:00","0","0","0","0"
"974","2015-08-10 14:00:00","1","145.9219","504.538","109.71802","33.73073","2015-08-10 14:00:00","0","0","0","0","0","2015-08-10 14:00:00","0","0","0","0"
"975","2015-08-10 15:00:00","1","169.329","503.2225","103.0703","45.53025","2015-08-10 15:00:00","0","0","0","0","0","2015-08-10 15:00:00","0","0","0","0"
"976","2015-08-10 16:00:00","1","150.7789","500.0455","114.61743","40.39657","2015-08-10 16:00:00","0","0","0","0","0","2015-08-10 16:00:00","0","0","0","0"
"977","2015-08-10 17:00:00","1","179.5843","467.5354","116.72408","47.93806","2015-08-10 17:00:00","0","0","0","0","0","2015-08-10 17:00:00","0","0","0","0"
"978","2015-08-10 18:00:00","1","148.0883","387.2254","104.8442","31.17869","2015-08-10 18:00:00","0","0","0","0","0","2015-08-10 18:00:00","0","0","0","0"
"979","2015-08-10 19:00:00","1","156.7874","472.7292","97.02787","45.73601","2015-08-10 19:00:00","0","0","0","0","0","2015-08-10 19:00:00","0","0","0","0"
"980","2015-08-10 20:00:00","1","174.2801","414.3093","116.47699","41.35159","2015-08-10 20:00:00","0","0","0","0","0","2015-08-10 20:00:00","0","0","0","0"
"981","2015-08-10 21:00:00","1","179.4595","453.3665","102.22837","43.23991","2015-08-10 21:00:00","0","0","0","0","1","2015-08-10 21:00:00","0","0","0","0"
"982","2015-08-10 22:00:00","1","158.8291","412.8624","106.61745","38.96519","2015-08-10 22:00:00","0","0","2","0","0","2015-08-10 22:00:00","0","0","0","0"
"983","2015-08-10 23:00:00","1","159.2971","455.099","117.69329","36.59478","2015-08-10 23:00:00","0","0","0","1","0","2015-08-10 23:00:00","0","0","0","0"
"984","2015-08-11 00:00:00","1","159.7694","465.5584","112.81205","36.70746","2015-08-11 00:00:00","0","0","0","0","0","2015-08-11 00:00:00","0","0","0","0"
"985","2015-08-11 01:00:00","1","166.5945","340.8845","105.12399","41.0409","2015-08-11 01:00:00","1","0","0","0","0","2015-08-11 01:00:00","0","0","0","0"
"986","2015-08-11 02:00:00","1","176.6995","397.2249","80.7617","40.14369","2015-08-11 02:00:00","0","0","0","0","0","2015-08-11 02:00:00","0","0","0","0"
"987","2015-08-11 03:00:00","1","169.9571","470.3781","91.9704","33.89598","2015-08-11 03:00:00","0","0","0","0","0","2015-08-11 03:00:00","0","0","0","0"
"988","2015-08-11 04:00:00","1","167.183","362.2662","90.20643","44.12287","2015-08-11 04:00:00","0","0","0","0","0","2015-08-11 04:00:00","0","0","0","0"
"989","2015-08-11 05:00:00","1","163.0168","435.5226","86.47498","49.77896","2015-08-11 05:00:00","0","0","0","0","0","2015-08-11 05:00:00","0","0","0","0"
"990","2015-08-11 06:00:00","1","180.0234","408.538","103.77363","38.11742","2015-08-11 06:00:00","6","5","5","0","2","2015-08-11 06:00:00","1","4","3","1"
"991","2015-08-11 07:00:00","1","181.7215","441.5188","85.26961","36.3253","2015-08-11 07:00:00","0","0","0","0","0","2015-08-11 07:00:00","0","0","0","0"
"992","2015-08-11 08:00:00","1","187.6838","468.604","77.05509","44.35719","2015-08-11 08:00:00","0","0","0","0","0","2015-08-11 08:00:00","0","0","0","0"
"993","2015-08-11 09:00:00","1","152.6971","349.9692","94.69666","30.96634","2015-08-11 09:00:00","1","0","0","0","0","2015-08-11 09:00:00","0","0","0","0"
"994","2015-08-11 10:00:00","1","169.7708","429.6765","116.29902","40.45373","2015-08-11 10:00:00","0","0","0","1","0","2015-08-11 10:00:00","0","0","0","0"
"995","2015-08-11 11:00:00","1","164.3281","428.0234","91.18268","41.33101","2015-08-11 11:00:00","0","0","0","0","0","2015-08-11 11:00:00","0","0","0","0"
"996","2015-08-11 12:00:00","1","160.219","419.3755","99.86545","44.11128","2015-08-11 12:00:00","1","0","0","0","0","2015-08-11 12:00:00","0","0","0","0"
"997","2015-08-11 13:00:00","1","160.0593","319.5645","103.51147","41.27674","2015-08-11 13:00:00","0","0","0","0","0","2015-08-11 13:00:00","0","0","0","0"
"998","2015-08-11 14:00:00","1","166.743","581.6392","103.93299","45.33883","2015-08-11 14:00:00","0","0","0","0","0","2015-08-11 14:00:00","0","0","0","0"
"999","2015-08-11 15:00:00","1","186.0382","452.2836","84.23068","37.00611","2015-08-11 15:00:00","0","0","0","0","0","2015-08-11 15:00:00","0","0","0","0"
"1000","2015-08-11 16:00:00","1","169.8744","407.101","105.78299","47.95426","2015-08-11 16:00:00","0","0","0","0","0","2015-08-11 16:00:00","0","0","0","0"
"1001","2015-08-11 17:00:00","1","193.4217","373.7233","105.64566","40.21486","2015-08-11 17:00:00","0","0","1","0","0","2015-08-11 17:00:00","0","0","0","0"
"1002","2015-08-11 18:00:00","1","150.656","427.6431","98.98081","40.38733","2015-08-11 18:00:00","0","0","0","1","0","2015-08-11 18:00:00","0","0","0","0"
"1003","2015-08-11 19:00:00","1","143.5259","378.3157","96.5881","44.27592","2015-08-11 19:00:00","0","0","0","0","0","2015-08-11 19:00:00","0","0","0","0"
"1004","2015-08-11 20:00:00","1","191.3087","453.835","104.59968","36.90526","2015-08-11 20:00:00","0","0","0","0","0","2015-08-11 20:00:00","0","0","0","0"
"1005","2015-08-11 21:00:00","1","182.8579","426.3293","84.63794","38.77865","2015-08-11 21:00:00","0","0","0","0","0","2015-08-11 21:00:00","0","0","0","0"
"1006","2015-08-11 22:00:00","1","157.7002","524.843","87.99947","45.94255","2015-08-11 22:00:00","0","0","0","0","0","2015-08-11 22:00:00","0","0","0","0"
"1007","2015-08-11 23:00:00","1","176.5473","416.0648","104.80083","45.99289","2015-08-11 23:00:00","0","0","0","0","0","2015-08-11 23:00:00","0","0","0","0"
"1008","2015-08-12 00:00:00","1","165.9891","356.5118","106.46707","48.26363","2015-08-12 00:00:00","0","1","0","0","0","2015-08-12 00:00:00","0","0","0","0"
"1009","2015-08-12 01:00:00","1","148.7948","397.7071","98.75922","40.3963","2015-08-12 01:00:00","0","0","0","0","0","2015-08-12 01:00:00","0","0","0","0"
"1010","2015-08-12 02:00:00","1","171.9877","384.7139","110.78486","35.43067","2015-08-12 02:00:00","0","0","0","0","0","2015-08-12 02:00:00","0","0","0","0"
"1011","2015-08-12 03:00:00","1","199.6554","508.1001","96.87217","45.07272","2015-08-12 03:00:00","0","0","0","0","0","2015-08-12 03:00:00","0","0","0","0"
"1012","2015-08-12 04:00:00","1","174.957","439.2624","107.01449","43.9174","2015-08-12 04:00:00","0","0","0","0","0","2015-08-12 04:00:00","0","0","0","0"
"1013","2015-08-12 05:00:00","1","162.1253","443.6478","98.90788","37.71898","2015-08-12 05:00:00","0","0","0","1","0","2015-08-12 05:00:00","0","0","0","0"
"1014","2015-08-12 06:00:00","1","163.1229","459.4444","100.14352","40.37566","2015-08-12 06:00:00","6","7","7","5","5","2015-08-12 06:00:00","6","5","0","2"
"1015","2015-08-12 07:00:00","1","169.1228","363.7579","90.50412","43.22041","2015-08-12 07:00:00","0","0","0","0","0","2015-08-12 07:00:00","0","0","0","0"
